,Id,LotFrontage,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallQual,PavedDrive,PoolArea,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,TotalSF,BuiltAge,RemodelAge,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
1185,2646,4.27800368129,12.216270462,12.0862669628,0.0,2,4,3,10.3980582479,0.0,0,6,0.0,0.0,4,-0.383979677281,2,2,4,0.0,4,3,4,3,0,1,6,-0.373997824702,1,5,3,5,14.6980505138,1,1,4,5,1,3,0,17.0842953687,0.0,2,12.3631405181,1,0.0,9,0.0,6,2,-0.0604474863867,0,0.0,1,5,-0.616533328485,0.0,16.387430335,5.1808400232,5.1808400232,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1186,2647,4.27800368129,12.5052030692,12.7762304368,0.0,3,4,3,11.4289481558,0.0,1,6,0.0,0.0,4,-0.0518331190487,2,2,4,0.0,4,3,0,3,0,1,6,-0.243676031779,1,5,3,5,15.26254707,1,1,2,5,1,3,0,17.0842953687,0.0,2,12.3631405181,1,0.0,1,0.0,6,2,-0.0604474863867,0,0.0,1,6,-0.166521620115,11.1631106263,16.9162228492,5.1808400232,5.1808400232,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1187,2648,6.10321517461,15.1765431191,0.0,0.0,2,4,3,13.6808348143,8.74516427966,0,1,0.0,1.0,2,-0.893574396761,2,2,4,0.0,4,3,4,4,1,2,6,1.32483983304,2,5,2,5,15.1765431191,0,1,2,2,1,3,0,21.3228090731,0.0,0,0.0,2,0.0,9,6.1842691472,6,2,-0.0604474863867,0,9.78399109101,1,4,1.3319709758,0.0,18.1745954329,5.0,5.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1188,2649,6.55789624365,16.254353408,0.0,0.0,3,4,2,11.3510002349,7.77777698368,0,5,1.0,0.0,4,0.614734973843,2,2,4,9.9752269498,4,3,4,5,1,1,6,0.0960914997697,1,5,2,5,16.254353408,0,1,4,2,1,3,0,24.7958515137,0.0,5,0.0,2,0.0,11,0.0,5,2,-0.0604474863867,0,0.0,1,6,-0.507509873364,0.0,18.5764525411,5.45639552591,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1189,2650,4.51826969358,15.1234661709,0.0,0.0,2,4,3,8.04749317639,12.2798269221,0,1,1.0,0.0,4,0.985556131321,2,2,4,0.0,4,3,4,3,0,2,6,-0.14128033734,1,5,3,5,15.1234661709,0,1,4,2,1,3,0,18.4744303108,0.0,0,0.0,2,0.0,6,4.87175242917,7,2,-0.0604474863867,0,0.0,1,4,-0.129407252414,0.0,18.1136030771,4.93670377332,4.93670377332,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1190,2651,4.51826969358,14.295887449,12.9841245897,0.0,3,4,3,6.72793834253,0.0,0,6,0.0,0.0,2,-1.07102255801,2,2,4,0.0,4,3,4,5,1,2,6,4.11279533164,2,5,2,5,16.4615910276,1,1,2,5,1,3,0,18.2627633707,0.0,2,0.0,2,0.0,9,4.80504528727,6,2,-0.0604474863867,0,0.0,1,6,0.462102982815,0.0,18.5378922418,4.93670377332,4.93670377332,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1191,2652,6.7932790912,17.2346307096,14.277820107,0.0,4,1,3,16.1989386384,0.0,2,6,1.0,0.0,0,0.489611270399,2,2,4,0.0,4,2,4,2,1,2,6,0.0914371500225,3,5,2,5,19.0785293091,1,1,2,5,1,0,0,29.8237226599,0.0,10,9.65078025792,3,0.0,10,0.0,9,2,-0.0604474863867,0,0.0,1,11,-0.635090512335,0.0,21.6825575471,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1192,2653,7.82432749566,16.9189312307,0.0,0.0,2,4,0,0.0,0.0,6,6,0.0,0.0,2,0.321263014856,2,2,4,0.0,4,2,4,2,1,2,6,-1.03491548881,3,5,0,5,16.9189312307,0,1,0,2,1,2,0,29.7279999888,0.0,5,9.8744593291,1,0.0,9,0.0,8,2,-0.0604474863867,0,0.0,1,6,-0.806744462951,0.0,20.1766848836,1.22865469808,1.22865469808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1193,2654,7.77777698368,17.239742707,0.0,0.0,4,1,3,0.0,0.0,6,6,0.0,0.0,0,-0.50000347502,2,2,4,0.0,4,2,4,3,0,2,6,-0.327454327229,3,5,2,5,17.239742707,0,1,0,2,1,2,0,27.8434063312,0.0,5,9.52660318874,3,0.0,11,5.65762756635,7,2,-0.0604474863867,0,0.0,1,8,0.404111783283,0.0,20.5173409827,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1194,2655,8.04749317639,17.5575466724,0.0,0.0,2,4,1,16.6040412934,0.0,2,6,1.0,0.0,0,-0.611477319906,2,2,4,0.0,4,0,4,2,1,2,6,-0.806852351196,3,5,0,5,17.5575466724,0,1,0,2,1,0,1,29.1122815662,0.0,5,12.7824852696,1,0.0,8,6.22393067182,9,2,-0.0604474863867,0,8.74516427966,1,7,-0.897210734221,11.181384399,20.9104302069,0.743491774985,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1195,2656,8.04749317639,15.3544028179,15.2514117562,0.0,4,4,0,0.0,0.0,6,6,0.0,0.0,2,0.380412401939,2,2,4,0.0,4,2,4,2,1,2,6,-0.336763026724,3,5,0,5,18.3201033592,1,1,0,5,1,0,0,28.7323488273,0.0,10,12.5052030692,1,0.0,10,7.45730939616,9,2,-0.0604474863867,0,0.0,1,10,-0.746433615437,8.60214054842,20.2693338827,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1196,2657,7.10000703483,16.9378525216,12.0935938381,0.0,3,1,0,15.9486119877,0.0,2,6,1.0,0.0,0,0.723933842303,2,2,4,0.0,4,0,4,2,1,2,6,0.87336790756,2,5,2,5,18.0718457958,1,1,0,5,1,0,0,26.5118203746,0.0,10,11.4546051494,1,0.0,7,7.15776625747,9,2,-0.0604474863867,0,0.0,1,8,-0.396166770262,9.35413170055,20.8561218463,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1197,2658,7.65833754158,15.678883114,15.0813665003,0.0,3,4,0,0.0,0.0,6,6,0.0,0.0,0,0.578335351023,2,2,4,0.0,4,2,4,2,1,2,6,-1.15127423249,2,5,0,5,18.4185923407,1,1,0,5,1,0,0,28.1796816508,0.0,10,0.0,2,0.0,9,8.49078471274,8,2,-0.0604474863867,0,0.0,1,8,-0.544624241065,10.0123254069,20.5188149511,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1198,2659,7.10000703483,15.1196534638,16.0926572704,0.0,4,4,1,0.0,0.0,6,6,0.0,0.0,0,1.48150099224,2,2,4,0.0,4,2,4,2,1,2,6,0.468439479549,3,5,0,5,18.6946110735,1,1,2,5,1,2,0,26.9615112617,0.0,10,0.0,2,0.0,2,6.52265809901,8,2,-0.0604474863867,0,0.0,1,10,0.376276007508,9.07876816961,20.4907511289,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1199,2660,7.10000703483,16.7147933679,14.1073969525,0.0,4,4,0,14.4073029823,0.0,2,6,1.0,0.0,0,-0.129182317541,2,2,4,0.0,4,2,4,2,1,2,6,-0.0621563916366,3,5,0,5,18.6328224676,1,1,0,5,1,0,0,27.5229883587,0.0,10,8.49078471274,1,0.0,10,5.1808400232,8,2,-0.0604474863867,0,0.0,1,10,0.00281268251965,8.04749317639,21.1097962297,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1200,2661,8.0689883394,17.371034226,0.0,0.0,2,4,1,15.7569060516,0.0,2,6,1.0,0.0,0,0.689809195909,2,2,4,0.0,4,0,4,2,1,2,6,-0.895284996393,3,5,2,5,17.371034226,0,1,0,2,1,2,0,28.6269422831,0.0,5,11.8215286023,1,0.0,5,5.93362073943,9,2,-0.0604474863867,0,0.0,1,6,-0.430961489982,9.49842333884,20.6961368387,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1201,2662,8.27653640231,17.3410092424,0.0,0.0,2,4,1,16.2420889143,0.0,2,6,1.0,0.0,0,0.694359148761,2,2,4,0.0,4,0,4,2,1,2,6,0.342772036374,3,5,0,5,17.3410092424,0,1,0,2,1,0,0,29.1344081711,0.0,5,13.4005480704,1,0.0,10,6.6611081308,9,2,-0.0604474863867,0,0.0,1,7,-0.426322194019,8.52831181482,20.6616394673,1.22865469808,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1202,2663,7.66571287828,16.3724740754,12.2516951865,0.0,3,4,3,14.8854132386,0.0,2,6,1.0,0.0,2,0.735308724434,2,2,4,0.0,4,2,4,5,1,2,6,-1.19316338022,3,5,2,5,17.6675070772,1,1,0,5,1,2,0,28.3572323722,0.0,10,7.87021177204,1,0.0,4,8.19507910773,8,2,-0.0604474863867,0,0.0,1,9,-0.384568530356,8.94913717945,20.3273161777,1.22865469808,1.22865469808,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1203,2664,5.88953212241,16.7735055243,0.0,0.0,2,4,3,12.1372934129,0.0,2,6,1.0,0.0,0,2.43244113842,2,2,4,0.0,4,0,4,2,1,2,6,-0.0993911896145,2,5,2,5,16.7735055243,0,1,0,2,1,0,0,23.3999051383,0.0,0,10.4202297699,1,0.0,5,6.22393067182,9,2,-0.0604474863867,0,0.0,1,6,1.34588886369,9.38345601391,20.0015997952,0.743491774985,0.743491774985,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1204,2665,6.41427527851,17.1000380213,0.0,0.0,1,1,3,15.0,0.0,2,6,1.0,0.0,0,-0.666076754136,2,2,4,0.0,4,2,4,2,1,2,6,0.105400199264,3,5,0,5,17.1000380213,0,1,0,2,1,0,0,24.9729450732,0.0,5,12.4583612578,1,0.0,8,7.58445114507,9,2,-0.0604474863867,0,0.0,1,6,0.0144109224261,10.2852398048,20.3847723242,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1205,2666,5.88953212241,17.0473869452,0.0,0.0,2,1,3,11.7027765233,0.0,2,6,1.0,0.0,0,2.1275942973,2,2,4,0.0,4,0,4,2,1,2,6,1.0641962472,2,5,2,5,17.0473869452,0,1,0,2,1,2,0,23.8305160553,0.0,0,12.8074169978,1,0.0,8,6.88865495787,9,2,-0.0604474863867,0,0.0,1,6,2.57066299781,9.82303386486,20.3242776897,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1206,2667,6.55789624365,13.6859640942,13.6859640942,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,-1.27577043637,6,2,4,0.0,4,2,4,2,1,2,6,-0.41123262268,2,5,0,5,16.4615910276,1,1,0,5,1,2,0,26.6966255547,0.0,10,0.0,2,0.0,4,4.51826969358,6,2,-0.0604474863867,0,0.0,1,8,0.0144109224261,0.0,18.2734245867,0.743491774985,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1207,2668,6.55789624365,13.7369497476,13.8173903763,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1.77724792766,6,2,4,0.0,4,2,4,3,0,2,6,0.333463336879,2,5,0,5,16.5666140247,1,1,0,5,1,2,0,26.6966255547,0.0,10,0.0,2,0.0,11,5.06173308543,7,2,-0.0604474863867,0,0.0,1,8,1.46651055871,0.0,18.3706030185,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1208,2669,7.6339004142,16.0641621325,0.0,0.0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,-0.550052956397,2,2,4,0.0,4,2,4,3,0,2,6,0.156598046484,2,5,0,5,16.0641621325,0,1,0,2,1,2,0,27.5324793962,0.0,5,0.0,2,0.0,9,0.0,6,2,-0.0604474863867,0,0.0,1,6,-0.275545075235,7.58445114507,19.1945447274,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1209,2670,7.48315465866,15.1120193681,16.0482646335,0.0,4,4,0,0.0,0.0,6,6,0.0,0.0,2,-0.274780808821,2,2,4,0.0,4,2,4,2,1,2,6,0.128671948,3,5,0,5,18.6628007744,1,1,0,5,1,2,0,27.5162821264,0.0,10,9.92518330076,1,0.0,8,5.79915005882,8,2,-0.0604474863867,0,0.0,1,9,1.41547830313,8.04749317639,20.4640498644,1.22865469808,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1210,2671,6.88865495787,13.7369497476,13.8173903763,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1.12432969332,2,2,4,0.0,4,2,4,3,0,2,6,-0.0481933423948,2,5,0,5,16.5666140247,1,1,0,5,1,2,0,25.9406732411,0.0,10,0.0,2,0.0,1,5.06173308543,7,2,-0.0604474863867,0,0.0,1,8,0.0120912744448,7.58445114507,18.3706030185,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
